id,price
24875,91
1083,91
24139,24
42184,55
31278,64
45110,31
29000,91
14597,20
11036,28
35875,82
25915,55
23037,55
30893,91
39977,101
31045,31
35873,31
12862,25
13041,55
22606,55
995,86
30483,31
13296,82
21752,65
33220,81
39054,46
3986,30
45784,55
23335,82
23328,101
19732,55
18392,91
20162,28
7243,82
10382,69
41966,91
48408,15
9365,31
48260,91
13384,91
27438,82
6195,101
43354,20
14834,89
26821,82
47946,61
5901,55
32207,82
3335,41
7387,108
26623,31
42539,31
36203,86
3806,40
267,31
45113,108
4383,81
36420,44
1603,31
35551,35
35654,20
38391,24
10369,48
1492,20
20724,24
20777,55
44493,46
23801,31
37541,91
23223,31
11393,72
5604,86
11579,101
25232,46
15323,31
45648,91
7174,25
29895,55
16152,76
4801,86
32669,55
20767,91
20117,46
29375,31
10546,67
39688,25
5502,25
4088,108
10476,86
26263,81
47047,107
31165,31
28832,55
23712,41
24829,24
23374,28
24913,31
22118,72
25617,82
21403,55
25980,45
24568,81
10322,82
18671,80
45580,72
41299,55
35139,61
39065,55
40524,108
6172,30
5010,31
44827,55
36211,91
35194,91
15059,31
23021,82
25972,39
47674,107
40816,55
45821,101
8793,60
7796,91
32232,106
24600,82
40059,50
21072,101
17492,76
41498,91
26616,55
2916,82
23588,44
25802,107
4041,76
13661,82
11865,55
11003,44
7756,31
35044,91
27400,55
22074,25
27096,31
11541,55
8945,108
6918,24
45079,107
46867,31
37446,31
17407,82
21627,55
19694,40
3735,91
22846,81
38958,89
36398,86
44547,20
25616,86
35433,82
16830,86
41706,31
27521,31
39710,82
41703,55
39982,107
39762,107
24633,46
42998,82
43853,31
16906,60
12796,25
29138,81
29210,35
28123,79
28619,31
2849,31
30759,91
10299,31
37333,86
39581,96
36459,72
48293,81
684,31
24922,101
37232,82
23681,82
25545,31
654,55
320,50
25341,39
34191,82
44825,81
45317,86
39766,55
47799,31
29183,31
1590,55
17432,79
37890,61
5393,107
4988,31
13654,55
27803,86
19698,24
2186,107
3914,86
38086,82
31891,31
41982,51
18973,37
40820,67
5650,31
35265,64
20494,24
16833,31
15022,82
8854,55
11523,69
29947,72
25600,55
21621,82
16064,41
45546,31
1738,46
46236,86
30229,20
7177,86
18282,55
13362,31
30520,82
17767,35
10610,86
26687,24
12266,91
30382,91
32613,101
19733,87
35771,108
22508,82
46021,91
33236,55
32176,82
43134,40
30211,15
43136,28
32538,108
31413,46
32888,82
1536,82
41515,65
35822,55
31550,55
35036,31
22140,31
38240,67
35456,31
35164,55
2970,55
46565,38
22832,31
38786,82
23957,67
27121,91
39527,25
41934,96
13908,74
25074,82
19600,32
16848,31
37016,31
29265,89
43912,25
17841,55
24325,24
42356,82
27673,55
10501,86
41634,82
46491,34
8193,55
44039,96
36522,55
47014,82
2347,35
21851,24
9257,23
19735,82
3697,24
14742,86
40554,82
26839,61
1638,81
40951,91
27796,55
33187,46
37614,31
27891,39
27619,25
47810,91
39406,81
42734,81
43339,31
8025,20
4879,76
13905,55
3820,55
6663,55
35490,55
15258,24
24781,50
3348,25
41941,101
10497,46
46616,96
29034,31
20222,34
38578,31
28388,91
30603,46
34042,81
36393,55
40534,57
43451,32
31993,44
33906,31
16786,108
46989,46
46279,91
3965,91
45337,55
8064,40
6702,54
17329,25
23102,46
10529,86
28192,91
13627,108
22769,91
34619,89
3081,81
28779,91
47747,108
38071,32
22018,31
21513,91
12398,25
34391,91
15317,41
15955,55
17074,101
472,91
38134,101
7108,24
14172,55
38911,31
31251,55
39029,31
27603,101
24653,107
28335,107
33656,65
44409,55
16736,81
17845,107
40399,55
38948,24
1881,25
46808,86
33197,39
27861,86
645,91
38397,61
25471,107
26388,101
32314,46
3274,58
3530,86
23294,82
9988,86
40108,24
23900,91
4155,91
8065,55
37904,55
27930,31
42038,91
31254,31
39259,101
26712,55
7888,87
20647,55
13220,30
2226,10
35030,69
35922,34
34740,31
9823,41
25544,72
13540,55
6222,103
42805,107
43963,91
46613,101
19795,67
32514,55
42180,55
42311,20
38928,74
19538,24
20695,86
29983,101
26471,31
43040,86
8986,55
24708,91
44751,44
29464,72
8737,31
15392,89
21143,86
31771,24
3326,99
32340,76
14957,55
31255,82
21939,31
17247,55
34702,55
21707,82
42813,61
26474,55
39247,25
19180,55
5002,55
23043,55
34711,107
39976,50
9518,82
48231,34
24754,55
48477,81
42815,81
29597,25
3533,76
1982,37
43022,89
47036,91
5646,55
31111,86
25932,82
36664,55
13884,82
21151,86
26962,91
38407,24
30199,24
11199,55
39761,46
16214,24
950,82
4181,69
24150,86
3110,55
31351,55
6750,31
38580,108
43441,31
10201,81
9852,86
2723,40
20295,42
40557,55
3755,55
25562,55
23297,96
7937,82
22662,72
44720,82
7237,39
44698,108
22415,80
43252,82
36685,91
849,107
28198,55
27399,107
25234,86
28489,91
42880,44
1034,55
1276,86
31268,96
16525,31
24671,35
13165,50
19371,64
46766,31
11676,86
17962,82
10669,86
148,55
35031,15
7992,82
19079,55
34044,96
44526,82
18497,96
4055,24
36550,61
31949,31
21207,55
4095,31
45794,91
3504,76
42827,47
47241,82
44148,31
38232,41
45462,55
512,91
2266,91
18348,101
32898,82
23484,86
5,107
28120,31
8312,96
37405,91
42590,91
9751,82
23413,91
38876,82
48284,32
8547,81
14564,96
16715,82
22626,60
735,82
32507,101
41239,60
37990,31
44643,76
37576,55
30539,107
43144,46
14533,107
12948,24
20516,61
3584,80
47083,51
11395,24
2834,91
3105,48
22439,55
46881,82
8794,51
2078,31
12458,24
44679,82
23519,55
47300,50
18570,101
37204,108
1488,31
31481,31
14276,86
45612,96
3805,55
11845,24
40551,35
21657,42
20788,69
31021,87
31250,25
37429,96
23039,67
10198,107
34982,55
23047,82
26990,86
5005,44
47359,86
16164,82
36412,55
19209,91
11719,91
21304,101
1201,91
7102,81
15361,55
1705,55
15088,55
45652,31
35595,91
34850,86
26940,86
24359,91
37828,24
24809,101
2268,91
22125,82
2869,31
23398,55
21054,107
1241,55
41662,82
32996,42
43597,96
24940,55
27564,82
21654,91
45496,91
33652,55
19763,72
17556,86
38097,31
38699,24
30534,48
563,40
18076,107
43671,55
24426,55
29130,91
21495,31
20001,24
12714,57
27261,31
43063,72
45354,46
46539,44
23615,91
32108,32
44172,31
4367,101
42136,31
27460,91
19266,82
33173,45
23089,61
37197,82
10617,82
10186,54
10712,55
2458,82
30379,31
45373,24
8132,101
16174,86
42295,55
39195,81
40088,39
43312,44
23057,31
1774,108
2708,72
19321,31
19948,55
24030,55
19557,81
35351,48
3428,24
31792,69
12530,50
13607,55
46825,50
11805,82
21645,54
27840,103
37783,86
27144,67
27962,86
46984,55
17731,72
11007,91
9539,31
32754,81
38351,69
7134,31
25897,44
29004,91
5737,24
36876,74
9884,107
44325,74
44898,82
33183,82
27587,44
14217,54
1811,55
9084,55
26076,74
36286,55
16872,64
19972,86
21398,55
29882,80
20819,67
23406,91
34638,107
32377,107
22377,31
17880,23
4513,55
12226,55
36887,31
38138,55
9079,40
41150,37
34704,15
47175,55
19280,24
37257,72
45063,46
1768,41
25242,108
9247,91
36889,107
33594,91
35240,96
11295,82
9243,46
16347,46
6310,108
4575,91
44126,91
23705,55
11365,31
16439,86
28731,79
4809,20
25465,31
48080,82
5645,81
9078,82
5915,46
28385,31
16386,55
7415,61
9519,108
44659,50
35396,35
44041,86
23523,31
47888,55
28621,76
38714,55
19907,46
22653,91
11978,91
36604,55
3966,24
3775,55
9193,55
46698,91
30689,31
13111,46
23571,64
15899,91
377,24
41935,91
19107,89
46435,72
24797,101
46274,91
27097,108
3308,55
30164,89
31344,46
32867,91
44130,86
10542,31
17080,24
26902,61
35463,31
37860,50
13273,91
4495,25
9421,91
15470,55
26788,91
5083,91
34606,55
5162,37
12548,55
10958,55
36224,82
37252,55
8791,107
42742,31
24737,31
41482,31
41503,55
22430,76
6838,91
20136,40
18504,76
26571,96
31435,55
41739,55
37193,91
19849,107
33771,82
35301,107
35986,69
672,82
25910,86
25018,108
43309,55
9600,101
10238,82
22547,20
22346,55
39044,30
39893,55
15814,20
37544,20
19496,82
44266,67
7183,39
6783,31
25151,106
3170,24
45610,55
3201,107
12094,31
35502,108
47578,81
39615,101
6739,31
24167,55
40074,81
4291,76
16954,91
25452,24
14847,101
9499,72
9053,82
34242,96
35498,91
18207,55
11933,91
183,75
47595,46
29903,91
21636,82
1538,55
44139,25
28245,31
44739,96
27239,50
9150,39
14986,91
19125,82
4725,91
37574,46
29366,31
13127,25
23795,67
17906,82
2791,91
27777,31
27079,91
32795,55
10704,55
38298,24
34657,101
21090,128
13058,82
17212,82
43507,101
27459,91
41668,96
10627,15
45265,55
33579,25
27822,32
2110,24
8443,55
26496,107
35497,24
1257,31
38566,31
21836,101
31573,55
25495,55
8148,31
18950,91
38353,20
6844,47
29036,31
47541,31
4790,108
11540,31
33723,91
46583,34
8662,44
18986,101
5426,65
17806,108
22293,39
2804,55
8582,74
47585,58
9502,55
33117,31
1461,91
23923,52
21049,91
35504,39
40441,86
31992,55
42428,72
25022,31
11252,46
9173,58
6268,101
36366,67
2341,24
15929,82
24475,37
47486,46
47146,69
22592,50
30120,91
8059,82
23963,78
3710,46
24999,55
879,67
20861,82
30899,55
26227,24
35661,86
25334,74
41664,31
4599,20
46772,91
24557,50
15378,101
40030,86
26357,82
38681,81
18429,32
22707,37
28803,31
32418,86
443,46
5322,96
5981,55
8838,55
40393,91
32638,31
32962,108
45731,108
7735,86
9679,23
39348,64
37877,82
34221,82
6461,55
35547,65
20272,91
11803,91
5353,82
13549,31
19993,108
34555,81
14170,82
25267,82
26024,91
16289,55
16013,86
36111,108
5571,31
39304,82
2566,91
13839,31
7568,55
26729,34
18496,82
46409,82
12201,72
18505,101
13268,24
8062,79
27220,55
43557,55
34306,72
36734,31
12313,72
2609,34
14148,55
7954,55
36254,55
24412,31
29413,24
25231,91
4375,46
5410,86
36884,55
28824,69
17503,31
37139,42
5509,55
17797,24
34051,82
32255,55
47715,82
11463,91
16341,91
37153,46
47684,39
33554,24
2760,54
44651,31
23232,31
39900,55
15136,31
9469,101
19935,55
34038,81
15934,25
31731,31
48474,80
7747,55
44538,51
19663,108
18982,107
31582,101
35110,31
8831,31
9739,107
48344,31
25290,86
28705,48
16379,91
34519,82
23116,107
24891,55
21689,55
21342,55
26696,91
28707,24
40597,55
42223,72
29459,82
904,82
10496,34
860,30
33739,101
32885,35
6993,55
25103,91
18276,31
23895,87
43202,79
31445,40
27177,46
386,39
3424,86
32045,35
39985,107
10241,15
3617,107
13699,81
9391,91
39836,106
13949,55
11419,31
7246,55
23010,72
2906,108
41580,31
1082,39
13408,75
10395,37
47226,34
18111,82
16963,34
40580,72
29097,82
32513,91
7696,80
33600,31
6412,86
38626,58
14013,96
17248,24
1872,74
43021,91
42386,82
18009,79
3390,31
44328,82
12066,61
6472,31
11976,55
28838,55
7686,91
48579,31
44391,34
2044,35
23402,55
16197,31
1798,96
8022,34
25604,55
10927,75
3063,15
33134,55
33500,82
20834,64
6910,10
13209,91
4875,24
47949,82
3997,55
35118,82
40824,82
21691,82
17707,35
5469,24
35573,82
2305,91
33957,40
4758,91
205,24
30287,28
16683,55
45952,31
5691,44
15436,86
12163,86
16940,86
31188,28
24096,55
20953,107
26508,60
42174,91
28011,94
17565,55
46993,44
2743,91
21379,30
7509,91
20000,91
21243,55
30777,86
37984,55
38021,55
32210,31
47319,31
2938,82
23262,34
22198,29
21607,91
45924,86
1152,15
2832,107
7876,31
9344,31
26742,24
39039,55
22889,55
28844,20
18768,55
39149,86
37855,55
4247,95
15871,91
16397,91
28214,107
43382,31
8392,101
4199,40
6926,55
6758,74
18417,55
23507,40
44373,31
45027,76
12702,55
32805,91
22844,20
10159,91
31813,55
44076,44
15511,55
36093,91
8784,24
39165,24
21633,82
28160,82
2024,35
12936,91
10070,91
38656,86
32731,107
29911,82
23559,20
41266,101
7717,55
16113,87
32370,31
9087,40
7884,35
6703,86
653,55
1754,86
16909,91
15245,45
33003,31
32723,31
23218,82
47682,31
25642,31
38652,37
35885,51
5254,31
12603,76
35730,81
31665,91
34036,86
11175,82
3242,31
24461,31
40571,15
24322,69
15709,91
24514,82
30848,91
26793,108
35213,91
22839,55
7429,81
41382,86
5437,15
14634,31
35969,91
35867,82
4048,91
23463,50
4889,91
29899,55
23387,106
44330,24
17368,82
30743,82
2320,82
38867,82
47376,28
12861,91
22958,55
14141,86
15270,31
11001,76
24181,55
41582,41
37495,86
5028,72
47991,55
16410,91
24801,107
27249,55
13470,82
17866,55
23898,69
46621,31
28278,55
11654,55
7545,31
29706,76
40832,55
18793,55
25299,35
13986,10
24789,89
20956,55
27663,24
1085,86
46223,55
26273,55
14370,91
47069,55
22481,86
22738,82
4000,86
28863,31
10437,82
28551,75
34425,55
10506,55
45053,24
27807,72
7623,55
3872,44
7968,75
16476,86
34562,81
39565,34
8274,82
6834,31
40286,24
43918,55
3075,80
2285,30
12205,46
23612,74
48402,51
2104,81
27749,55
29175,55
36041,30
7986,24
48049,20
36158,55
47038,24
5128,35
6157,57
46925,39
5787,25
27478,34
11668,108
3953,69
46171,55
1238,55
20302,82
25378,55
11337,31
14107,55
9608,89
16039,55
46073,82
26920,55
16456,91
26067,55
4563,55
18078,50
17876,91
47361,101
38593,55
30188,31
35337,108
19645,46
7063,25
3674,24
42872,82
37923,91
35901,55
34990,55
15746,55
18194,61
39346,107
6018,101
13855,50
6909,55
19179,31
25302,82
2168,55
1737,55
8653,31
37015,96
17102,55
23532,46
11030,41
34067,31
8955,20
10129,55
21948,40
29270,86
16532,24
28539,55
1378,31
17004,32
41360,72
20578,20
48445,55
39085,81
44088,31
4844,60
28297,86
41128,31
33615,55
31181,101
6031,31
10012,65
23629,55
29938,87
41978,31
18804,31
26277,82
33274,82
30718,76
20995,101
2284,30
39382,46
23269,82
271,82
19193,46
8994,15
41392,31
28659,55
26642,55
953,55
41435,31
184,82
11113,86
20201,31
33129,31
4285,107
17904,107
32714,107
2478,37
36197,55
1697,39
33872,76
46913,44
8320,31
48039,32
22549,55
42923,91
47115,41
25523,80
12618,91
19492,46
40118,31
17607,55
42064,55
15902,75
1123,82
11351,31
35260,30
34282,79
3859,55
41446,72
15920,55
39209,38
40581,31
44269,67
22010,31
15025,48
43429,32
43423,37
23416,82
27415,31
1587,30
43404,81
3687,30
35834,82
40939,61
13847,55
40251,91
48046,82
5869,67
35487,81
45491,107
37776,61
24345,55
7970,82
41860,54
28034,65
41276,31
14274,107
32265,61
42979,69
47751,82
30346,31
5852,45
8400,81
23598,108
34828,55
20307,107
46444,65
32051,82
46592,55
40438,24
36802,31
47660,86
43299,24
7701,20
14182,82
31681,37
31975,89
24467,55
25765,55
47252,37
31836,31
8168,82
23164,46
46497,31
48371,67
15563,31
6081,72
6704,91
24143,61
4981,82
4814,55
19380,41
11106,128
16774,55
30235,25
40565,24
42403,108
282,25
8094,89
7125,82
20048,76
1783,91
45723,91
6607,41
10795,89
36755,24
20746,37
32542,41
47094,91
48368,87
19011,31
20564,86
40987,101
19968,91
11905,107
31788,55
8885,80
46757,39
29383,55
35686,44
7989,24
17467,91
8592,31
37613,31
44703,37
6248,82
20770,82
11749,101
6914,91
16702,91
29565,31
939,31
12017,80
28341,31
31878,25
23081,86
7305,44
4210,44
6019,86
9151,82
45151,28
14783,31
25483,82
631,50
33155,31
38895,55
36725,55
30485,82
8089,24
34919,82
16687,24
23817,128
6428,55
18275,81
6603,101
32068,39
32670,82
5994,55
28347,55
9145,86
8594,34
6177,55
22981,24
25652,82
17124,86
27937,101
30386,31
35103,72
18991,46
30327,55
47118,91
46450,24
29629,76
27914,40
41433,72
31865,31
39228,81
46130,31
35319,91
23704,55
34209,101
9554,55
24194,24
15513,31
34087,82
46182,15
11874,55
43188,55
48032,28
19488,31
24053,44
17998,55
14235,72
18789,31
38214,61
19768,82
40101,55
27920,55
7372,28
9888,82
47589,107
41457,91
24996,86
7544,108
43510,82
28355,24
46042,31
42297,44
5926,55
38595,107
45573,82
28314,91
47331,24
29218,10
16967,86
11909,107
20854,25
7453,91
27416,91
82,81
32360,96
34868,91
43825,44
23883,57
33156,107
8432,82
22617,82
34372,55
30676,31
21536,86
43906,107
10045,24
46210,31
40471,107
8004,55
45341,55
44864,31
991,41
46476,55
2514,55
39896,81
21008,31
24572,101
39076,24
29516,67
5424,55
40387,91
8074,55
8978,34
21266,49
17171,107
32440,31
34960,24
40175,101
36155,61
43338,24
20449,41
40897,24
16114,55
34565,82
28053,82
147,82
25963,67
45814,107
43392,96
21904,82
17454,64
12111,46
39249,20
23871,31
41628,82
544,80
9672,31
26522,82
14204,31
44887,24
4576,24
29466,107
48456,24
9302,61
47067,55
18806,64
43914,42
1520,20
17071,49
22778,55
17989,65
40198,96
19021,28
46256,46
40249,35
25114,86
29704,64
1956,55
45910,82
9465,44
16415,81
12222,46
36782,87
3995,86
25634,82
1983,69
9762,46
881,107
12891,46
39880,31
13691,57
45022,48
40104,44
33369,37
29329,24
29186,108
18235,74
28652,31
946,91
46392,86
39338,82
45627,46
28209,10
11887,20
10301,86
13692,82
2587,55
6999,82
12823,20
15398,78
38932,82
13876,31
28436,31
30108,108
42090,55
15450,55
3723,20
48405,107
21712,41
36867,86
682,35
46792,82
32343,55
46672,72
35997,82
4474,81
34937,99
26841,55
46018,55
6665,24
6792,86
39962,55
4134,69
33565,101
36798,69
4428,55
8031,55
17399,37
26836,82
14677,55
321,101
8934,82
39245,10
28205,37
29507,35
39037,55
7890,24
19952,55
1422,40
43682,15
34190,55
24012,41
32766,91
27433,60
44302,55
11219,81
40699,107
40384,96
29777,72
31783,81
47433,15
27638,55
34266,31
3570,31
28299,31
31076,31
35188,108
5485,55
24442,35
1693,91
33060,24
15983,20
9185,108
33701,86
12477,82
13728,91
391,31
23020,72
22122,101
42722,96
44658,91
29925,91
26484,64
45180,82
37585,107
13500,91
46979,24
41065,31
46262,101
23537,91
12932,31
19000,82
31866,82
14881,76
11245,91
7085,31
12614,55
41271,46
6657,61
44199,91
10359,31
45173,32
42141,45
21154,24
25748,55
6904,37
48630,45
657,81
9429,55
25220,86
33757,31
3862,76
21386,107
46566,31
48404,96
22036,55
376,31
26207,91
27053,31
47724,86
3065,82
7849,91
17438,82
14112,55
32730,101
5656,67
5751,55
30932,31
4571,86
48463,86
1354,91
11974,35
39662,55
19516,31
48156,86
39511,55
37217,108
14188,82
42940,55
16115,89
11958,31
1509,25
24791,91
4869,69
29085,91
25298,55
30609,55
19484,32
19146,107
27027,31
31243,86
28382,38
24627,31
14543,86
46177,81
17479,20
38693,31
10396,55
17964,82
38347,44
41769,96
28615,89
14102,81
41670,67
14310,96
13390,91
8669,91
39379,55
5205,82
33208,82
22693,72
26982,31
22386,82
1476,54
35006,55
43045,101
11567,25
13836,10
26743,86
12658,32
44347,107
42691,31
7853,24
36450,91
14681,55
23574,55
21512,55
347,55
47362,107
35769,91
47312,31
1550,55
42706,28
30732,55
1529,81
2136,81
14771,82
43838,91
47453,107
23547,91
31409,55
11086,24
6619,32
24295,91
44435,86
20994,82
19664,31
26165,82
15331,82
27234,108
2759,55
45152,55
42829,107
14264,31
35682,50
17814,89
36265,91
45918,69
16968,39
16331,67
28653,24
35809,72
41918,55
9692,35
5104,24
33880,64
25845,20
28787,55
25331,74
28069,24
3453,55
30901,55
36557,24
13466,108
40457,82
38117,87
11870,82
417,55
46962,82
34506,101
4323,72
48176,46
1342,82
21435,86
12946,69
28741,80
12031,101
79,24
35641,82
9601,55
43818,61
17597,101
18569,25
7959,31
29202,55
22764,91
42291,91
33157,31
40432,69
30747,72
48415,31
22185,50
10226,91
6970,24
23199,55
13095,60
2858,82
14731,50
12693,55
16328,91
26253,107
7007,61
44422,107
34499,41
26727,51
18061,32
37085,61
19090,31
16823,31
21533,91
33351,24
20108,55
6599,55
1569,61
9924,31
16608,81
29274,31
23104,81
15235,101
13199,82
15584,31
16387,35
16319,81
14516,41
15966,101
47699,30
44930,96
36293,86
29974,30
35967,24
47581,99
43431,37
20140,55
42461,86
37434,82
40405,55
6343,31
39256,31
17732,55
28393,86
29026,55
23120,55
13523,86
37339,55
35755,55
14766,55
22927,54
39428,91
38321,107
45441,41
41078,74
19550,108
13163,20
1458,67
39315,99
6891,82
36607,31
27627,96
12483,24
23997,32
14589,107
47882,75
45343,31
18088,50
28079,31
24168,94
1109,55
36642,31
10093,31
42044,101
8145,87
21004,55
31895,82
32963,87
45543,107
39332,91
8253,31
20152,65
39097,31
47916,82
31219,50
44433,91
44204,55
29398,31
8070,82
6482,34
11278,46
28251,91
25914,108
39718,31
36067,91
44217,74
48099,72
32407,64
15109,91
34862,37
26585,31
35165,55
47278,31
3796,82
42195,81
27450,55
150,86
18148,44
20039,108
33875,107
43894,55
5501,55
10915,91
5834,82
42889,46
22141,91
38687,86
44203,25
37215,101
6136,54
10948,24
48015,107
17112,96
44408,55
21981,45
43898,24
13306,99
15440,78
22285,86
11382,86
43547,91
14844,31
45553,108
15185,81
26319,46
19099,55
13365,101
762,81
41613,31
28145,91
16076,82
16139,25
23071,37
8141,46
45816,61
10988,61
31849,46
6835,80
11343,86
48178,86
12269,91
27689,82
41242,91
38611,91
30319,30
37054,55
43758,108
15704,55
4497,55
597,24
39870,31
39392,31
29760,46
3219,91
21679,55
38865,31
10298,42
21284,31
29523,61
24474,108
29857,24
7442,20
42608,81
11321,91
15707,86
33459,91
32205,94
9066,86
17851,108
36788,44
46204,31
23672,128
27063,91
389,31
23235,50
47328,50
45190,101
46941,31
19403,55
32751,101
22920,106
34283,108
27347,31
41667,91
10064,55
40627,86
15469,91
31931,107
2464,82
43269,37
39224,91
29340,107
31815,37
11826,48
12090,31
37729,82
46013,76
37070,46
18134,61
39033,81
13357,55
13085,108
37854,107
3692,32
10,31
45222,37
12659,86
11111,64
25434,76
10343,23
28798,31
20235,31
10148,32
35127,35
42036,55
39772,58
27550,32
5499,91
33592,20
22069,82
33964,24
31450,55
47999,31
21776,80
10864,55
1490,55
47913,91
45675,31
47398,32
5728,50
22686,40
28292,89
14399,44
17699,24
37873,31
40538,82
41640,24
9160,86
11214,55
12333,55
44826,82
48220,72
46246,91
6782,67
7216,31
46078,91
19111,82
28913,31
22997,82
7357,28
6041,55
23747,86
13982,28
28890,60
30750,55
15202,31
5077,82
10850,107
5536,25
3989,91
26105,24
32852,46
20723,30
45374,107
44630,82
37621,40
22217,55
28075,25
24803,24
32464,107
24959,107
9114,31
40607,24
10817,50
45350,31
45385,32
12651,50
18304,28
19317,91
26069,55
35766,28
26494,41
10006,91
1291,34
4475,39
33141,81
13102,55
31156,24
34218,24
2994,86
41921,87
40345,55
41281,58
9039,91
18343,91
19331,37
32671,82
12549,31
10681,24
38153,82
5412,81
19083,31
47281,50
23659,86
21896,82
9857,55
8411,55
81,64
16718,86
15206,37
28970,24
30191,91
28893,40
33036,35
13280,81
41666,31
19774,76
18065,82
12849,46
45849,40
36655,55
4959,82
21586,24
30113,31
44165,24
35018,54
20190,69
2499,82
21442,31
46455,31
13509,31
26333,55
6715,80
34670,86
196,55
24440,55
28418,31
29148,86
30813,69
9564,55
43909,86
32034,82
46277,91
28548,55
12247,24
41897,41
2092,32
626,46
16310,46
12865,86
35919,31
574,86
28909,55
6491,55
1023,82
18628,40
27022,55
4124,31
4714,82
46019,82
34459,46
38453,82
10508,31
40933,67
37527,81
8423,107
26408,55
17047,101
26199,20
42918,107
7599,82
18201,81
42895,32
29578,82
10720,39
43653,41
40997,91
9279,46
10047,81
30868,55
31226,31
4705,54
27287,60
44285,82
32939,55
19089,81
7641,96
35032,91
14387,50
13208,55
28044,46
35580,69
39873,55
4993,91
27988,39
48203,24
42110,91
27764,51
14975,87
4715,55
26959,32
316,24
25685,82
20580,46
42726,24
8835,34
873,81
1164,91
43167,91
36856,82
6888,87
15998,31
7227,64
29961,31
14269,46
32832,55
31698,31
36740,82
27440,31
33047,24
48161,24
40491,82
15224,58
34239,81
32896,31
34256,31
20485,31
42974,76
19263,82
27517,86
3650,28
19905,24
46116,82
23784,91
20228,86
40564,82
39401,31
2536,48
9531,82
20397,31
24638,55
18413,58
8643,25
44191,55
31293,86
6024,55
2319,25
37520,55
31377,28
23455,55
38834,91
11336,69
19246,69
8992,31
8414,91
47373,55
4275,86
6772,91
28180,82
38393,61
42859,96
41595,31
14421,55
25176,74
3317,81
15035,91
39243,46
708,82
27184,107
11608,91
23970,55
41756,50
6839,91
13180,86
33924,55
31726,31
33731,28
41396,86
28309,31
13542,91
7377,91
19744,41
18219,31
8081,46
30414,25
1851,20
22068,72
940,55
33122,38
9671,91
36428,82
18556,81
17173,46
34669,91
10939,86
30326,46
35583,76
23521,82
3947,82
14744,41
17728,35
26259,55
40103,55
19350,58
29379,67
6956,46
30999,91
18345,32
6326,24
16425,69
30372,86
21245,24
14190,86
28866,128
46959,46
8607,86
38383,46
2165,86
3646,82
27425,81
33648,55
13052,82
12241,31
25696,108
17114,101
20042,91
45184,55
1057,79
34572,107
5048,82
10405,69
24393,46
2957,60
35800,86
29500,50
48470,61
5359,48
11167,69
30363,72
332,55
2358,82
13278,91
25012,31
3936,107
38262,32
23338,31
40089,82
19025,25
10930,25
8534,108
868,82
6899,55
19633,28
46167,72
7987,31
32474,28
33722,86
36394,21
46463,91
45111,108
22136,55
13984,76
13134,91
39997,31
38190,55
9304,82
27520,89
11485,31
4047,25
11084,55
20817,81
27370,55
29313,20
33706,24
22847,31
14391,91
5877,31
22413,86
42305,50
25585,91
11969,82
43916,31
3452,20
22561,61
41000,55
11549,25
14826,72
11156,31
46637,82
44332,101
3041,96
12751,64
692,48
46129,24
19428,31
23316,32
14537,31
14727,31
48136,55
28475,82
48272,89
20060,91
22188,72
9267,82
26371,31
3172,31
14797,55
30011,42
41328,91
8391,81
27108,46
16008,96
32791,82
7642,49
47739,55
25698,31
7438,38
5300,82
28438,31
3795,31
42611,24
4804,107
21844,31
28541,91
14738,48
4169,81
36500,55
2318,82
3611,31
48252,55
39809,31
7615,86
17434,31
1642,91
47673,82
431,55
23943,50
20855,46
8943,42
46965,107
3411,91
6503,31
48420,24
1594,106
21577,55
13447,55
27140,86
24284,55
16993,87
457,86
14016,76
22813,39
17706,30
8931,81
44516,82
43247,69
48473,31
44358,20
29646,25
26976,91
22269,55
28617,55
48358,24
20552,46
18941,67
27534,37
363,86
32221,81
33113,61
6625,45
24377,31
20432,107
21182,82
29948,25
25608,55
34174,41
23504,31
36915,91
33282,20
1046,31
27847,24
43792,31
42143,91
6071,41
21222,39
24236,34
1965,106
45604,31
28716,91
45569,69
10861,96
38916,31
6413,24
3921,96
17442,46
9511,55
35993,82
4671,89
16010,82
40287,20
31899,55
22975,82
23109,41
30622,108
5186,91
6226,81
40486,82
10577,91
30897,86
19904,55
15891,24
14054,82
29705,72
42319,86
38443,91
13541,55
20330,82
18956,107
43272,46
29891,31
47987,87
46775,74
13768,40
17101,20
20458,30
37460,82
30772,44
35465,41
43567,46
5170,55
10858,72
16923,39
14904,55
25459,55
5491,101
34538,55
41410,31
34095,31
38570,80
25655,46
33398,46
40774,25
43987,30
35601,55
32692,31
6818,24
11427,55
18213,55
19813,48
17884,31
43446,60
14361,107
44297,31
42097,25
37851,91
6302,55
46893,46
24210,39
43195,50
4171,86
13426,40
10619,60
47088,76
46214,50
3149,82
22562,50
47249,91
35636,31
1194,46
611,55
27042,108
30189,108
18525,31
33133,86
4924,82
23450,24
20970,42
38943,91
45787,28
17326,55
47438,82
30560,81
28354,20
10018,101
41868,20
10403,72
47749,81
4927,55
42735,107
41922,95
32897,86
35282,55
48335,55
14548,96
23352,82
34985,81
6318,32
7601,46
17956,31
16587,74
18038,91
5991,35
42524,55
45258,86
43012,81
702,91
44991,41
41647,31
46666,55
37770,82
35287,108
31100,107
12536,20
11625,69
45554,86
7331,24
34692,91
